date,product_id,category,price,cost,discount_pct,units_sold,revenue,inventory_level,competitor_price,season,day_of_week,profit,margin_pct,price_diff_competitor
07-06-2024,P102,Fashion,411.35,343.92,5,1,411.35,343,412.91,Sale,Friday,67.43,0.16392366597787772,-1.5600000000000023
07-06-2024,P103,Home,740.0,535.91,0,1,740.0,416,738.66,Festival,Friday,204.09000000000003,0.27579729729729735,1.3400000000000318
07-06-2024,P104,Electronics,520.2,400.75,10,4,2080.8,376,537.54,Festival,Friday,477.8000000000002,0.22962322183775477,-17.339999999999918
07-06-2024,P105,Sports,748.0,576.33,0,2,1496.0,307,784.69,Normal,Friday,343.3399999999999,0.22950534759358282,-36.690000000000055
07-06-2024,P106,Home,1318.0,877.24,0,1,1318.0,432,1338.48,Sale,Friday,440.76,0.33441578148710166,-20.480000000000018
07-06-2024,P107,Home,1385.1,1077.32,5,0,0.0,342,1399.5,Normal,Friday,0.0,,-14.400000000000091
07-06-2024,P108,Electronics,716.3,555.75,5,0,0.0,125,683.65,Festival,Friday,0.0,,32.64999999999998
07-06-2024,P109,Fashion,634.5,552.73,10,0,0.0,302,629.99,Sale,Friday,0.0,,4.509999999999991
07-06-2024,P110,Sports,450.9,331.82,10,0,0.0,279,430.62,Normal,Friday,0.0,,20.279999999999973
07-06-2024,P111,Electronics,1132.0,859.68,0,1,1132.0,436,1146.85,Sale,Friday,272.32000000000005,0.24056537102473502,-14.849999999999909
07-06-2024,P112,Home,479.0,349.88,0,3,1437.0,429,484.61,Sale,Friday,387.3600000000001,0.269561586638831,-5.610000000000014
07-06-2024,P113,Fashion,386.0,274.79,0,2,772.0,303,397.54,Normal,Friday,222.41999999999996,0.2881088082901554,-11.54000000000002
07-06-2024,P114,Fashion,293.0,190.4,0,1,293.0,254,286.3,Normal,Friday,102.6,0.3501706484641638,6.699999999999989
07-06-2024,P115,Home,228.95,183.96,5,7,1602.65,418,225.75,Normal,Friday,314.93000000000006,0.19650578728980128,3.1999999999999886
07-06-2024,P116,Sports,825.3,625.48,10,2,1650.6,317,841.14,Normal,Friday,399.6399999999999,0.2421180176905367,-15.840000000000032
07-06-2024,P117,Home,1020.6,688.32,10,0,0.0,424,1011.48,Normal,Friday,0.0,,9.120000000000005
07-06-2024,P118,Fashion,364.8,282.15,5,5,1824.0,196,377.99,Sale,Friday,413.25,0.2265625,-13.189999999999998
07-06-2024,P119,Sports,970.2,846.42,10,0,0.0,344,1005.64,Normal,Friday,0.0,,-35.43999999999994
08-06-2024,P100,Home,1109.0,734.12,0,0,0.0,487,1143.12,Normal,Saturday,0.0,,-34.11999999999989
08-06-2024,P101,Sports,560.0,423.14,0,1,560.0,343,576.09,Festival,Saturday,136.86,0.24439285714285716,-16.090000000000032
08-06-2024,P102,Home,272.0,163.94,0,5,1360.0,176,276.87,Festival,Saturday,540.3,0.3972794117647058,-4.8700000000000045
08-06-2024,P103,Electronics,420.85,309.61,5,5,2104.25,169,400.31,Normal,Saturday,556.1999999999998,0.2643222050611856,20.54000000000002
08-06-2024,P104,Home,312.0,204.48,0,4,1248.0,420,317.5,Normal,Saturday,430.08000000000004,0.34461538461538466,-5.5
08-06-2024,P105,Electronics,1319.4,974.07,10,0,0.0,55,1324.0,Holiday,Saturday,0.0,,-4.599999999999909
08-06-2024,P106,Sports,467.1,387.33,10,7,3269.7,280,482.56,Normal,Saturday,558.3899999999999,0.17077713551701987,-15.45999999999998
08-06-2024,P107,Fashion,385.0,261.28,0,0,0.0,431,386.35,Normal,Saturday,0.0,,-1.3500000000000227
08-06-2024,P108,Home,508.0,396.33,0,6,3048.0,58,495.02,Normal,Saturday,670.02,0.2198228346456693,12.980000000000018
08-06-2024,P109,Home,1252.0,933.65,0,4,5008.0,321,1285.73,Normal,Saturday,1273.4,0.25427316293929714,-33.73000000000002
08-06-2024,P110,Home,772.2,666.91,10,0,0.0,223,771.22,Normal,Saturday,0.0,,0.9800000000000182
08-06-2024,P111,Sports,653.4,482.69,10,0,0.0,251,648.6,Festival,Saturday,0.0,,4.7999999999999545
08-06-2024,P112,Electronics,1195.2,899.47,10,0,0.0,226,1140.1,Holiday,Saturday,0.0,,55.100000000000136
08-06-2024,P113,Home,845.1,588.06,10,0,0.0,305,868.64,Normal,Saturday,0.0,,-23.539999999999964
08-06-2024,P114,Electronics,996.3,747.69,10,1,996.3,104,1029.9,Sale,Saturday,248.6099999999999,0.2495332731105088,-33.600000000000136
08-06-2024,P115,Sports,589.95,381.62,5,1,589.95,393,567.82,Sale,Saturday,208.33000000000004,0.35313162132384107,22.129999999999995
08-06-2024,P116,Fashion,535.0,355.77,0,4,2140.0,455,517.87,Normal,Saturday,716.9200000000001,0.33500934579439257,17.129999999999995
08-06-2024,P117,Sports,310.65,212.28,5,6,1863.9,473,311.87,Sale,Saturday,590.22,0.3166586190246258,-1.2200000000000273
08-06-2024,P118,Home,541.8,463.45,10,2,1083.6,195,562.86,Holiday,Saturday,156.69999999999993,0.14461055740125503,-21.06000000000006
08-06-2024,P119,Home,428.0,271.79,0,1,428.0,418,420.2,Holiday,Saturday,156.20999999999998,0.36497663551401865,7.800000000000011
09-06-2024,P100,Home,786.0,509.95,0,1,786.0,365,792.74,Normal,Sunday,276.05,0.3512086513994911,-6.740000000000009
09-06-2024,P101,Sports,1028.5,949.45,15,0,0.0,40,1037.21,Normal,Sunday,0.0,,-8.710000000000036
09-06-2024,P102,Electronics,759.05,628.24,15,0,0.0,426,780.78,Normal,Sunday,0.0,,-21.730000000000018
09-06-2024,P103,Electronics,559.3,515.86,15,2,1118.6,420,572.37,Festival,Sunday,86.87999999999988,0.07766851421419622,-13.07000000000005
09-06-2024,P104,Home,1133.0,730.6,0,3,3399.0,243,1162.67,Normal,Sunday,1207.1999999999998,0.35516328331862307,-29.670000000000073
09-06-2024,P105,Electronics,639.0,391.14,0,3,1917.0,180,638.44,Normal,Sunday,743.5799999999999,0.38788732394366193,0.5599999999999454
09-06-2024,P106,Sports,286.0,209.38,0,3,858.0,117,273.5,Normal,Sunday,229.86,0.2679020979020979,12.5
09-06-2024,P107,Electronics,835.2,596.68,10,0,0.0,72,862.38,Normal,Sunday,0.0,,-27.17999999999995
09-06-2024,P108,Home,659.0,476.97,0,3,1977.0,337,644.49,Normal,Sunday,546.0899999999999,0.2762215477996965,14.509999999999991
09-06-2024,P109,Home,486.4,396.92,5,2,972.8,428,466.45,Sale,Sunday,178.95999999999992,0.1839638157894736,19.94999999999999
09-06-2024,P110,Sports,632.0,411.47,0,0,0.0,159,616.37,Normal,Sunday,0.0,,15.629999999999995
09-06-2024,P111,Sports,979.45,729.19,5,4,3917.8,44,954.82,Holiday,Sunday,1001.04,0.2555107458267395,24.629999999999995
09-06-2024,P112,Electronics,366.3,271.02,10,6,2197.8,88,377.58,Normal,Sunday,571.6800000000003,0.2601146601146602,-11.279999999999973
09-06-2024,P113,Sports,594.9,522.18,10,0,0.0,406,612.39,Normal,Sunday,0.0,,-17.49000000000001
09-06-2024,P114,Sports,1104.85,771.86,5,3,3314.55,340,1094.07,Normal,Sunday,998.9700000000003,0.3013893288681722,10.779999999999973
09-06-2024,P115,Sports,467.5,406.43,15,1,467.5,499,462.02,Normal,Sunday,61.06999999999999,0.13063101604278074,5.480000000000018
09-06-2024,P116,Fashion,503.0,312.53,0,0,0.0,212,518.33,Normal,Sunday,0.0,,-15.330000000000041
09-06-2024,P117,Fashion,1196.0,785.54,0,1,1196.0,408,1150.79,Normal,Sunday,410.46000000000004,0.3431939799331104,45.210000000000036
09-06-2024,P118,Fashion,690.0,531.68,0,2,1380.0,171,679.94,Normal,Sunday,316.6400000000001,0.2294492753623189,10.059999999999945
09-06-2024,P119,Home,798.3,631.96,10,0,0.0,261,788.91,Normal,Sunday,0.0,,9.389999999999986
10-06-2024,P100,Sports,700.2,566.99,10,2,1400.4,302,728.56,Normal,Monday,266.4200000000001,0.19024564410168526,-28.3599999999999
10-06-2024,P101,Home,782.8,621.3,5,1,782.8,22,745.37,Sale,Monday,161.5,0.2063106796116505,37.42999999999995
10-06-2024,P102,Electronics,898.7,689.86,5,3,2696.1,236,917.92,Festival,Monday,626.52,0.23238010459552688,-19.219999999999914
10-06-2024,P103,Home,406.0,264.18,0,4,1624.0,479,398.79,Normal,Monday,567.28,0.3493103448275862,7.2099999999999795
10-06-2024,P104,Fashion,522.5,401.4,5,2,1045.0,114,510.21,Sale,Monday,242.20000000000005,0.2317703349282297,12.29000000000002
10-06-2024,P105,Home,1225.5,866.25,5,0,0.0,102,1222.0,Normal,Monday,0.0,,3.5
10-06-2024,P106,Electronics,617.4,491.47,10,0,0.0,151,587.54,Normal,Monday,0.0,,29.860000000000014
10-06-2024,P107,Fashion,346.0,256.66,0,6,2076.0,80,348.18,Normal,Monday,536.04,0.2582080924855491,-2.180000000000007
10-06-2024,P108,Electronics,995.4,865.11,10,0,0.0,126,1043.6,Normal,Monday,0.0,,-48.19999999999993
10-06-2024,P109,Home,534.6,450.74,10,4,2138.4,149,547.01,Normal,Monday,335.44000000000005,0.15686494575383467,-12.409999999999968
10-06-2024,P110,Electronics,1122.0,879.95,0,0,0.0,298,1092.78,Holiday,Monday,0.0,,29.220000000000027
10-06-2024,P111,Home,1256.0,960.15,0,2,2512.0,455,1280.54,Festival,Monday,591.7,0.23554936305732485,-24.539999999999964
10-06-2024,P112,Home,1230.0,832.57,0,2,2460.0,139,1259.42,Normal,Monday,794.8599999999999,0.32311382113821135,-29.420000000000073
10-06-2024,P113,Home,1041.3,847.64,10,2,2082.6,345,1020.15,Normal,Monday,387.31999999999994,0.18597906463075,21.149999999999977
10-06-2024,P114,Home,252.0,200.06,10,7,1764.0,246,253.78,Sale,Monday,363.5799999999999,0.20611111111111108,-1.7800000000000011
10-06-2024,P115,Home,719.0,542.3,0,0,0.0,54,712.58,Normal,Monday,0.0,,6.419999999999959
10-06-2024,P116,Home,335.0,217.94,0,4,1340.0,401,322.52,Festival,Monday,468.24,0.3494328358208955,12.480000000000018
10-06-2024,P117,Home,303.0,215.83,0,3,909.0,309,311.13,Normal,Monday,261.51,0.2876897689768977,-8.129999999999995
10-06-2024,P118,Sports,1046.7,819.79,10,0,0.0,136,1068.06,Normal,Monday,0.0,,-21.3599999999999
10-06-2024,P119,Electronics,810.0,611.94,10,0,0.0,312,846.69,Normal,Monday,0.0,,-36.690000000000055
11-06-2024,P100,Fashion,1009.85,720.74,5,0,0.0,158,1035.97,Sale,Tuesday,0.0,,-26.120000000000005
11-06-2024,P101,Electronics,507.0,382.7,0,2,1014.0,91,516.2,Normal,Tuesday,248.60000000000002,0.24516765285996056,-9.200000000000045
11-06-2024,P102,Sports,319.2,207.1,5,0,0.0,152,318.24,Normal,Tuesday,0.0,,0.9599999999999795
11-06-2024,P103,Home,1291.0,958.61,0,3,3873.0,349,1293.12,Festival,Tuesday,997.1700000000001,0.2574670797831139,-2.119999999999891
11-06-2024,P104,Home,1374.0,1094.94,0,0,0.0,165,1421.83,Normal,Tuesday,0.0,,-47.82999999999993
11-06-2024,P105,Sports,1107.0,812.44,10,4,4428.0,62,1080.25,Sale,Tuesday,1178.2399999999998,0.2660885275519421,26.75
11-06-2024,P106,Electronics,847.4,659.05,5,1,847.4,124,888.59,Normal,Tuesday,188.35000000000002,0.2222681142317678,-41.190000000000055
11-06-2024,P107,Fashion,1052.0,665.81,0,0,0.0,381,1000.35,Normal,Tuesday,0.0,,51.64999999999998
11-06-2024,P108,Sports,854.0,547.95,0,4,3416.0,75,826.71,Festival,Tuesday,1224.1999999999998,0.3583723653395784,27.289999999999964
11-06-2024,P109,Electronics,819.0,624.74,10,2,1638.0,221,834.71,Normal,Tuesday,388.52,0.2371916971916972,-15.710000000000036
11-06-2024,P110,Electronics,1135.0,763.59,0,0,0.0,279,1127.15,Sale,Tuesday,0.0,,7.849999999999909
11-06-2024,P111,Fashion,1430.0,1110.59,0,0,0.0,441,1449.9,Normal,Tuesday,0.0,,-19.90000000000009
11-06-2024,P112,Fashion,1330.0,845.86,0,1,1330.0,82,1363.85,Normal,Tuesday,484.14,0.36401503759398496,-33.84999999999991
11-06-2024,P113,Home,599.0,398.66,0,0,0.0,402,585.85,Normal,Tuesday,0.0,,13.149999999999977
11-06-2024,P114,Electronics,852.0,612.29,0,0,0.0,316,814.98,Festival,Tuesday,0.0,,37.01999999999998
11-06-2024,P115,Home,934.8,715.93,5,0,0.0,398,932.27,Normal,Tuesday,0.0,,2.5299999999999727
11-06-2024,P116,Fashion,1142.0,709.47,0,0,0.0,464,1154.56,Normal,Tuesday,0.0,,-12.559999999999945
11-06-2024,P117,Sports,243.0,147.43,0,4,972.0,405,233.4,Normal,Tuesday,382.28,0.39329218106995883,9.599999999999994
11-06-2024,P118,Sports,446.0,290.48,0,4,1784.0,232,451.18,Normal,Tuesday,622.0799999999999,0.34869955156950666,-5.180000000000007
11-06-2024,P119,Home,597.0,406.97,0,1,597.0,97,583.16,Holiday,Tuesday,190.02999999999997,0.3183082077051926,13.840000000000032
12-06-2024,P100,Sports,1119.6,895.56,10,0,0.0,316,1165.28,Holiday,Wednesday,0.0,,-45.680000000000064
12-06-2024,P101,Home,203.4,140.86,10,3,610.2,304,198.26,Normal,Wednesday,187.62,0.30747295968534905,5.140000000000015
12-06-2024,P102,Fashion,610.2,420.97,10,5,3051.0,372,617.84,Normal,Wednesday,946.1499999999996,0.3101114388725007,-7.639999999999986
12-06-2024,P103,Sports,1407.0,990.2,0,0,0.0,425,1400.23,Normal,Wednesday,0.0,,6.769999999999982
12-06-2024,P104,Sports,1034.0,680.45,0,0,0.0,31,1018.36,Normal,Wednesday,0.0,,15.639999999999986
12-06-2024,P105,Home,537.0,340.51,0,3,1611.0,364,520.87,Normal,Wednesday,589.47,0.36590316573556797,16.129999999999995
12-06-2024,P106,Fashion,963.9,740.54,10,1,963.9,385,966.24,Normal,Wednesday,223.36,0.23172528270567488,-2.340000000000032
12-06-2024,P107,Sports,254.0,177.39,0,6,1524.0,122,259.74,Normal,Wednesday,459.6600000000001,0.3016141732283465,-5.740000000000009
12-06-2024,P108,Sports,928.8,722.87,10,3,2786.4,183,890.11,Normal,Wednesday,617.79,0.22171619293712316,38.68999999999994
12-06-2024,P109,Sports,1145.0,879.17,0,4,4580.0,65,1167.93,Holiday,Wednesday,1063.3200000000002,0.23216593886462886,-22.930000000000064
12-06-2024,P110,Fashion,939.55,598.8,5,3,2818.65,135,949.22,Normal,Wednesday,1022.2500000000002,0.3626736203501677,-9.670000000000073
12-06-2024,P111,Fashion,556.0,428.79,0,0,0.0,29,544.68,Sale,Wednesday,0.0,,11.32000000000005
12-06-2024,P112,Home,294.0,182.04,0,7,2058.0,372,306.7,Festival,Wednesday,783.72,0.38081632653061226,-12.699999999999989
12-06-2024,P113,Fashion,920.55,751.04,15,2,1841.1,88,945.34,Festival,Wednesday,339.02,0.18413991635435337,-24.790000000000077
12-06-2024,P114,Fashion,679.15,519.75,15,0,0.0,367,657.72,Normal,Wednesday,0.0,,21.42999999999995
12-06-2024,P115,Home,432.9,332.48,10,3,1298.7,75,445.15,Normal,Wednesday,301.26,0.23197043197043196,-12.25
12-06-2024,P116,Fashion,229.0,143.31,0,4,916.0,450,238.1,Holiday,Wednesday,342.76,0.37419213973799126,-9.099999999999994
12-06-2024,P117,Fashion,380.0,262.82,0,4,1520.0,278,389.7,Normal,Wednesday,468.72,0.30836842105263157,-9.699999999999989
12-06-2024,P118,Fashion,1132.2,929.53,10,3,3396.6,457,1177.65,Normal,Wednesday,608.0099999999998,0.17900547606429953,-45.450000000000045
12-06-2024,P119,Home,899.1,672.39,10,3,2697.3,163,874.12,Holiday,Wednesday,680.1300000000001,0.2521521521521522,24.980000000000018
13-06-2024,P100,Fashion,947.75,771.45,15,0,0.0,427,970.25,Festival,Thursday,0.0,,-22.5
13-06-2024,P101,Sports,1099.0,675.92,0,0,0.0,367,1065.59,Normal,Thursday,0.0,,33.41000000000008
13-06-2024,P102,Electronics,351.0,260.71,0,0,0.0,51,360.14,Sale,Thursday,0.0,,-9.139999999999986
13-06-2024,P103,Home,807.0,597.97,0,0,0.0,450,767.42,Normal,Thursday,0.0,,39.58000000000004
13-06-2024,P104,Home,328.0,217.73,0,8,2624.0,179,332.52,Sale,Thursday,882.1600000000001,0.33618902439024395,-4.519999999999982
13-06-2024,P105,Fashion,1165.5,845.89,10,1,1165.5,37,1203.3,Holiday,Thursday,319.61,0.27422565422565426,-37.799999999999955
13-06-2024,P106,Electronics,941.4,669.74,10,2,1882.8,220,958.14,Normal,Thursday,543.3199999999999,0.28857021457403864,-16.74000000000001
13-06-2024,P107,Electronics,470.25,312.19,5,3,1410.75,312,477.64,Festival,Thursday,474.18000000000006,0.3361190855927699,-7.389999999999986
13-06-2024,P108,Fashion,504.0,306.7,0,2,1008.0,240,512.04,Normal,Thursday,394.6,0.39146825396825397,-8.039999999999964
13-06-2024,P109,Sports,754.3,542.98,5,1,754.3,295,720.7,Normal,Thursday,211.31999999999994,0.28015378496619375,33.59999999999991
13-06-2024,P110,Home,863.0,689.1,0,1,863.0,94,860.01,Normal,Thursday,173.89999999999998,0.20150637311703357,2.990000000000009
13-06-2024,P111,Fashion,359.0,222.73,0,2,718.0,473,341.97,Festival,Thursday,272.54,0.3795821727019499,17.029999999999973
13-06-2024,P112,Sports,373.0,223.85,0,1,373.0,229,388.63,Normal,Thursday,149.15,0.39986595174262735,-15.629999999999995
13-06-2024,P113,Home,941.4,805.62,10,0,0.0,27,960.12,Normal,Thursday,0.0,,-18.720000000000027
13-06-2024,P114,Fashion,881.0,615.14,0,0,0.0,422,894.95,Sale,Thursday,0.0,,-13.950000000000045
13-06-2024,P115,Home,1101.0,701.19,0,0,0.0,224,1120.54,Holiday,Thursday,0.0,,-19.539999999999964
13-06-2024,P116,Home,891.0,701.48,10,1,891.0,413,901.04,Festival,Thursday,189.51999999999998,0.21270482603815935,-10.039999999999964
13-06-2024,P117,Home,1233.0,943.23,10,1,1233.0,376,1249.42,Normal,Thursday,289.77,0.23501216545012163,-16.420000000000073
13-06-2024,P118,Electronics,1460.0,902.9,0,0,0.0,245,1466.09,Normal,Thursday,0.0,,-6.089999999999918
13-06-2024,P119,Home,675.45,537.6,5,2,1350.9,471,707.25,Normal,Thursday,275.70000000000005,0.2040861647790362,-31.799999999999955
14-06-2024,P100,Fashion,764.0,510.92,0,2,1528.0,410,738.6,Normal,Friday,506.15999999999997,0.33125654450261777,25.399999999999977
14-06-2024,P101,Electronics,718.2,488.93,10,1,718.2,70,742.32,Normal,Friday,229.27000000000004,0.319228627123364,-24.120000000000005
14-06-2024,P102,Electronics,1373.7,989.92,5,0,0.0,192,1377.06,Normal,Friday,0.0,,-3.3599999999999
14-06-2024,P103,Sports,684.9,528.56,10,1,684.9,251,652.19,Normal,Friday,156.34000000000003,0.2282669002774128,32.70999999999992
14-06-2024,P104,Fashion,838.95,613.79,15,2,1677.9,186,810.88,Sale,Friday,450.32000000000016,0.26838309792001913,28.07000000000005
14-06-2024,P105,Electronics,832.5,665.03,10,1,832.5,126,841.57,Normal,Friday,167.47000000000003,0.2011651651651652,-9.07000000000005
14-06-2024,P106,Electronics,794.0,604.43,0,0,0.0,313,806.45,Normal,Friday,0.0,,-12.450000000000045
14-06-2024,P107,Fashion,941.4,637.98,10,1,941.4,134,900.47,Holiday,Friday,303.41999999999996,0.3223072020395156,40.92999999999995
14-06-2024,P108,Home,376.2,269.07,5,2,752.4,95,376.68,Festival,Friday,214.26,0.28476874003189795,-0.4800000000000182
14-06-2024,P109,Electronics,976.5,818.5,10,1,976.5,115,950.19,Festival,Friday,158.0,0.16180235535074244,26.309999999999945
14-06-2024,P110,Fashion,668.7,578.26,10,0,0.0,39,643.13,Normal,Friday,0.0,,25.57000000000005
14-06-2024,P111,Sports,841.0,616.45,0,1,841.0,132,828.97,Festival,Friday,224.54999999999995,0.26700356718192625,12.029999999999973
14-06-2024,P112,Electronics,1195.1,935.85,5,0,0.0,237,1221.57,Sale,Friday,0.0,,-26.470000000000027
14-06-2024,P113,Fashion,475.0,363.0,0,3,1425.0,32,460.66,Festival,Friday,336.0,0.23578947368421052,14.339999999999975
14-06-2024,P114,Home,1056.4,688.14,5,2,2112.8,344,1050.42,Festival,Friday,736.5200000000002,0.34859901552442263,5.980000000000018
14-06-2024,P115,Fashion,1055.45,807.64,5,0,0.0,455,1027.92,Normal,Friday,0.0,,27.529999999999973
14-06-2024,P116,Home,1328.0,1038.4,0,3,3984.0,113,1345.24,Sale,Friday,868.7999999999997,0.21807228915662644,-17.24000000000001
14-06-2024,P117,Electronics,351.5,255.08,5,4,1406.0,170,342.34,Normal,Friday,385.67999999999995,0.2743100995732574,9.160000000000025
14-06-2024,P118,Sports,994.0,612.48,0,3,2982.0,324,991.13,Normal,Friday,1144.56,0.38382293762575453,2.8700000000000045
14-06-2024,P119,Electronics,773.0,589.82,0,1,773.0,482,777.55,Normal,Friday,183.17999999999995,0.2369728331177231,-4.5499999999999545
15-06-2024,P100,Sports,410.0,287.66,0,0,0.0,220,405.3,Normal,Saturday,0.0,,4.699999999999989
15-06-2024,P101,Fashion,1021.5,700.35,10,0,0.0,411,1045.57,Normal,Saturday,0.0,,-24.069999999999936
15-06-2024,P102,Electronics,703.0,510.24,5,0,0.0,219,714.41,Normal,Saturday,0.0,,-11.409999999999968
15-06-2024,P103,Home,367.0,228.03,0,2,734.0,399,374.23,Normal,Saturday,277.94,0.3786648501362398,-7.230000000000018
15-06-2024,P104,Home,932.4,780.31,10,0,0.0,350,888.68,Normal,Saturday,0.0,,43.72000000000003
15-06-2024,P105,Fashion,1183.0,787.72,0,1,1183.0,295,1234.28,Normal,Saturday,395.28,0.33413355874894335,-51.27999999999997
15-06-2024,P106,Electronics,708.0,550.75,0,3,2124.0,393,730.89,Festival,Saturday,471.75,0.2221045197740113,-22.889999999999986
15-06-2024,P107,Home,1279.0,841.12,0,0,0.0,493,1298.34,Normal,Saturday,0.0,,-19.339999999999918
15-06-2024,P108,Sports,764.0,559.37,0,0,0.0,434,731.72,Normal,Saturday,0.0,,32.27999999999997
15-06-2024,P109,Electronics,516.8,430.38,5,5,2584.0,267,509.31,Normal,Saturday,432.0999999999999,0.16722136222910214,7.489999999999952
15-06-2024,P110,Fashion,650.7,482.76,10,1,650.7,177,622.49,Holiday,Saturday,167.94000000000005,0.258091286307054,28.210000000000036
15-06-2024,P111,Fashion,601.8,510.79,15,0,0.0,323,594.82,Normal,Saturday,0.0,,6.9799999999999045
15-06-2024,P112,Sports,389.3,359.97,15,4,1557.2,146,397.2,Normal,Saturday,117.31999999999994,0.07534035448240427,-7.899999999999977
15-06-2024,P113,Electronics,842.0,563.15,0,1,842.0,428,876.22,Normal,Saturday,278.85,0.33117577197149645,-34.22000000000003
15-06-2024,P114,Home,1314.0,1042.56,0,1,1314.0,280,1276.34,Festival,Saturday,271.44000000000005,0.20657534246575346,37.66000000000008
15-06-2024,P115,Electronics,1039.0,688.92,0,2,2078.0,267,1016.1,Normal,Saturday,700.1600000000001,0.336939364773821,22.899999999999977
15-06-2024,P116,Sports,1102.0,826.18,0,0,0.0,422,1067.37,Normal,Saturday,0.0,,34.63000000000011
15-06-2024,P117,Home,1081.0,767.02,0,1,1081.0,462,1065.18,Festival,Saturday,313.98,0.2904532839962997,15.819999999999936
15-06-2024,P118,Fashion,1473.0,1103.17,0,3,4419.0,172,1535.56,Festival,Saturday,1109.4899999999998,0.25107264086897485,-62.559999999999945
15-06-2024,P119,Home,1147.5,770.93,10,0,0.0,262,1092.98,Normal,Saturday,0.0,,54.51999999999998
16-06-2024,P100,Fashion,1049.4,755.74,10,0,0.0,412,1009.87,Sale,Sunday,0.0,,39.530000000000086
16-06-2024,P101,Home,303.45,224.84,15,5,1517.25,274,306.89,Normal,Sunday,393.04999999999995,0.2590542099192618,-3.4399999999999977
16-06-2024,P102,Home,601.8,433.02,15,6,3610.8,39,630.79,Festival,Sunday,1012.6800000000003,0.28045862412761724,-28.99000000000001
16-06-2024,P103,Home,423.3,392.25,15,3,1269.9,330,444.27,Holiday,Sunday,93.15000000000009,0.07335223245924882,-20.96999999999997
