date,product_id,category,price,cost,discount_pct,units_sold,revenue,inventory_level,competitor_price,season,day_of_week
20-08-2024,P101,Fashion,1046.9,781.07,5,1,1046.9,459,1027.19,Sale,Tuesday
20-08-2024,P102,Home,928.8,763.36,10,1,928.8,56,960.38,Sale,Tuesday
20-08-2024,P103,Sports,694,467.38,0,4,2776,49,677.05,Sale,Tuesday
20-08-2024,P104,Fashion,819,603.84,0,2,1638,195,811.59,Holiday,Tuesday
20-08-2024,P105,Electronics,901,613.37,0,0,0,304,930.68,Normal,Tuesday
20-08-2024,P106,Fashion,1084,798.55,0,1,1084,181,1124.12,Normal,Tuesday
20-08-2024,P107,Fashion,642.6,476.28,10,2,1285.2,63,643.79,Normal,Tuesday
20-08-2024,P108,Home,984,784.48,0,4,3936,478,968.1,Normal,Tuesday
20-08-2024,P109,Home,719.95,584.38,15,2,1439.9,338,685.63,Normal,Tuesday
20-08-2024,P110,Fashion,314,201.26,0,1,314,394,312.23,Normal,Tuesday
20-08-2024,P111,Electronics,1129,773.44,0,0,0,344,1147.73,Festival,Tuesday
20-08-2024,P112,Fashion,1293.3,937.8,10,0,0,462,1331.19,Normal,Tuesday
20-08-2024,P113,Home,585.9,412.91,10,2,1171.8,291,575.12,Normal,Tuesday
20-08-2024,P114,Home,1367,982.38,0,5,6835,485,1307.52,Festival,Tuesday
20-08-2024,P115,Fashion,363.85,303.41,5,4,1455.4,355,366.16,Sale,Tuesday
20-08-2024,P116,Home,606,365.89,0,0,0,69,600.73,Sale,Tuesday
20-08-2024,P117,Sports,234.6,209.97,15,6,1407.6,84,228.55,Sale,Tuesday
20-08-2024,P118,Fashion,671,469.04,0,6,4026,165,652.85,Sale,Tuesday
20-08-2024,P119,Sports,511.2,408.47,10,3,1533.6,413,501.63,Normal,Tuesday
21-08-2024,P100,Home,244,153.47,0,1,244,273,245.05,Normal,Wednesday
21-08-2024,P101,Fashion,598.5,399.47,10,1,598.5,444,612.68,Normal,Wednesday
21-08-2024,P102,Electronics,267,207.49,0,5,1335,303,267.97,Sale,Wednesday
21-08-2024,P103,Home,1245.45,1047.76,5,0,0,310,1292.76,Normal,Wednesday
21-08-2024,P104,Home,707,537.85,0,0,0,36,720.69,Normal,Wednesday
21-08-2024,P105,Electronics,791.35,553.26,5,0,0,170,791.98,Normal,Wednesday
21-08-2024,P106,Electronics,1287.25,1034.95,5,0,0,440,1243.11,Sale,Wednesday
21-08-2024,P107,Electronics,1493,1169.52,0,0,0,129,1480.88,Sale,Wednesday
21-08-2024,P108,Sports,809,563.48,0,2,1618,100,789.97,Normal,Wednesday
21-08-2024,P109,Electronics,866,560.49,0,2,1732,24,863.6,Normal,Wednesday
21-08-2024,P110,Fashion,1295,869.91,0,0,0,282,1267.51,Normal,Wednesday
21-08-2024,P111,Sports,794.75,600.6,15,1,794.75,119,822.91,Festival,Wednesday
21-08-2024,P112,Home,1254,932.61,0,0,0,423,1278.72,Normal,Wednesday
21-08-2024,P113,Fashion,401,290.45,0,2,802,419,388.21,Festival,Wednesday
21-08-2024,P114,Electronics,1135.25,867.2,5,0,0,349,1171.48,Normal,Wednesday
21-08-2024,P115,Sports,782.8,548.89,5,0,0,268,746.25,Normal,Wednesday
21-08-2024,P116,Home,282,209.7,0,4,1128,429,283.26,Festival,Wednesday
21-08-2024,P117,Electronics,291,202.83,0,7,2037,319,290.58,Festival,Wednesday
21-08-2024,P118,Electronics,635,427.52,0,2,1270,339,643.98,Normal,Wednesday
21-08-2024,P119,Electronics,889,557.93,0,1,889,202,871.01,Festival,Wednesday
22-08-2024,P100,Home,901.85,637.91,15,0,0,267,908.93,Sale,Thursday
22-08-2024,P101,Electronics,598,369.73,0,0,0,250,587.19,Holiday,Thursday
22-08-2024,P102,Sports,606.9,444.21,15,1,606.9,91,614.33,Normal,Thursday
22-08-2024,P103,Electronics,853.1,705.66,5,1,853.1,403,848.01,Normal,Thursday
22-08-2024,P104,Home,609,469.61,0,5,3045,484,587.99,Normal,Thursday
22-08-2024,P105,Electronics,801,639.98,10,0,0,410,834.93,Normal,Thursday
22-08-2024,P106,Fashion,1120.3,828.35,15,3,3360.9,131,1163.82,Normal,Thursday
22-08-2024,P107,Fashion,1048,747.02,0,0,0,411,1012.31,Normal,Thursday
22-08-2024,P108,Electronics,248.9,204.04,5,6,1493.4,120,254.97,Normal,Thursday
22-08-2024,P109,Fashion,392,238.44,0,0,0,227,374.21,Festival,Thursday
22-08-2024,P110,Fashion,333.9,258.63,10,6,2003.4,173,338.17,Sale,Thursday
22-08-2024,P111,Fashion,994.65,825.46,5,0,0,276,1040.4,Normal,Thursday
22-08-2024,P112,Home,630,522.51,10,4,2520,474,642.76,Holiday,Thursday
22-08-2024,P113,Home,295.2,238.86,10,3,885.6,115,281.98,Normal,Thursday
22-08-2024,P114,Sports,419,273.43,0,4,1676,348,402.97,Sale,Thursday
22-08-2024,P115,Sports,301,233.46,0,2,602,479,303.45,Normal,Thursday
22-08-2024,P116,Electronics,198,145.19,10,5,990,471,205.56,Normal,Thursday
22-08-2024,P117,Electronics,1037,704.63,0,0,0,303,988.14,Normal,Thursday
22-08-2024,P118,Sports,615.4,480.32,15,3,1846.2,159,625.69,Festival,Thursday
22-08-2024,P119,Home,836,584.03,0,0,0,196,870.22,Sale,Thursday
23-08-2024,P100,Home,883.8,597.72,10,0,0,447,919.07,Holiday,Friday
23-08-2024,P101,Fashion,1103.3,1003.86,15,0,0,108,1101.55,Normal,Friday
23-08-2024,P102,Sports,571.9,406.6,5,1,571.9,469,554.94,Normal,Friday
23-08-2024,P103,Sports,869,602.65,0,0,0,469,873.51,Sale,Friday
23-08-2024,P104,Fashion,1375,913.11,0,0,0,186,1356.74,Normal,Friday
23-08-2024,P105,Home,1182,806.93,0,1,1182,469,1157.68,Sale,Friday
23-08-2024,P106,Home,1498,954.5,0,1,1498,380,1470.07,Holiday,Friday
23-08-2024,P107,Sports,311,214.29,0,7,2177,26,312.66,Festival,Friday
23-08-2024,P108,Fashion,790.2,685.68,10,0,0,283,753.63,Normal,Friday
23-08-2024,P109,Sports,576,379.24,0,3,1728,244,562.41,Sale,Friday
23-08-2024,P110,Electronics,1003,672,0,0,0,300,1008.51,Normal,Friday
23-08-2024,P111,Electronics,1305.9,916.25,10,4,5223.6,412,1348.87,Festival,Friday
23-08-2024,P112,Fashion,1469,970.11,0,0,0,445,1498.87,Normal,Friday
23-08-2024,P113,Electronics,1190.35,807.2,5,1,1190.35,393,1159.87,Normal,Friday
23-08-2024,P114,Sports,723.9,533.46,5,0,0,454,701.41,Holiday,Friday
23-08-2024,P115,Sports,866,680.19,0,0,0,345,890.07,Normal,Friday
23-08-2024,P116,Home,574,408.38,0,0,0,39,572.66,Normal,Friday
23-08-2024,P117,Sports,1234.2,1042.04,15,1,1234.2,43,1249.8,Festival,Friday
23-08-2024,P118,Electronics,1312,899.43,0,2,2624,395,1346.79,Festival,Friday
23-08-2024,P119,Home,985,620.03,0,0,0,331,968.99,Normal,Friday
24-08-2024,P100,Sports,419.9,281.6,5,3,1259.7,402,417.76,Normal,Saturday
24-08-2024,P101,Fashion,212,155.44,0,5,1060,420,221.69,Normal,Saturday
24-08-2024,P102,Sports,1303.2,952.7,10,0,0,438,1317.36,Festival,Saturday
24-08-2024,P103,Electronics,1012,684.37,0,4,4048,193,1046.26,Normal,Saturday
24-08-2024,P104,Sports,631.55,494.05,15,4,2526.2,136,606.57,Normal,Saturday
24-08-2024,P105,Electronics,559,352.45,0,4,2236,244,576.48,Festival,Saturday
24-08-2024,P106,Electronics,333.9,294.5,10,2,667.8,337,333.83,Holiday,Saturday
24-08-2024,P107,Electronics,490,328.38,0,3,1470,447,486.18,Holiday,Saturday
24-08-2024,P108,Sports,454,352.59,0,1,454,119,461.7,Festival,Saturday
24-08-2024,P109,Electronics,497,347.87,0,0,0,43,497.77,Normal,Saturday
24-08-2024,P110,Electronics,472.5,396.59,10,6,2835,34,450.72,Sale,Saturday
24-08-2024,P111,Home,538,360.64,0,0,0,401,558.67,Sale,Saturday
24-08-2024,P112,Electronics,835.05,612.54,5,1,835.05,374,801.64,Normal,Saturday
24-08-2024,P113,Home,734,493.75,0,4,2936,153,730.73,Festival,Saturday
24-08-2024,P114,Fashion,1227.6,974.5,10,0,0,123,1276.48,Normal,Saturday
24-08-2024,P115,Home,1025.05,651.69,5,0,0,84,1014.16,Festival,Saturday
24-08-2024,P116,Sports,423,335.72,0,0,0,219,437.57,Normal,Saturday
24-08-2024,P117,Fashion,479,371.38,0,5,2395,256,478.48,Festival,Saturday
24-08-2024,P118,Electronics,1071.85,830.34,15,0,0,446,1084.24,Normal,Saturday
24-08-2024,P119,Fashion,805,563.15,0,4,3220,295,804.61,Holiday,Saturday
25-08-2024,P100,Home,602.1,448.39,10,3,1806.3,138,619.3,Festival,Sunday
25-08-2024,P101,Fashion,442,325.3,0,2,884,443,448,Normal,Sunday
25-08-2024,P102,Sports,887.3,671.97,5,3,2661.9,39,848.79,Normal,Sunday
25-08-2024,P103,Fashion,1306,902.62,0,0,0,492,1271.44,Holiday,Sunday
25-08-2024,P104,Fashion,493,296.68,0,4,1972,186,469.04,Normal,Sunday
25-08-2024,P105,Fashion,416,319.22,0,1,416,283,427.55,Normal,Sunday
25-08-2024,P106,Home,1452,985.03,0,0,0,372,1495.59,Festival,Sunday
25-08-2024,P107,Sports,657.4,417.12,5,1,657.4,274,667.43,Holiday,Sunday
25-08-2024,P108,Electronics,531.25,409.67,15,0,0,296,517.62,Normal,Sunday
25-08-2024,P109,Fashion,659,401.16,0,4,2636,330,680.94,Festival,Sunday
25-08-2024,P110,Sports,278,197.73,0,4,1112,118,270.35,Normal,Sunday
25-08-2024,P111,Fashion,883.15,657.64,15,0,0,447,883.05,Normal,Sunday
25-08-2024,P112,Sports,509,363.67,0,3,1527,319,519.39,Holiday,Sunday
25-08-2024,P113,Electronics,1196.8,934.88,15,1,1196.8,185,1145.22,Normal,Sunday
25-08-2024,P114,Home,320.15,219.04,5,6,1920.9,299,333.7,Normal,Sunday
25-08-2024,P115,Home,405,244.76,0,4,1620,239,401.64,Normal,Sunday
25-08-2024,P116,Home,536,347.37,0,1,536,215,522.94,Holiday,Sunday
25-08-2024,P117,Home,612,389.16,0,5,3060,446,620.07,Festival,Sunday
25-08-2024,P118,Electronics,565.25,429.26,5,1,565.25,172,593.18,Normal,Sunday
25-08-2024,P119,Sports,398.7,330.5,10,2,797.4,123,411.19,Normal,Sunday
26-08-2024,P100,Fashion,359.1,291.6,5,5,1795.5,245,343.28,Festival,Monday
26-08-2024,P101,Home,1254.6,930.04,10,0,0,468,1231.86,Normal,Monday
26-08-2024,P102,Electronics,654.55,444.38,5,0,0,109,630.81,Normal,Monday
26-08-2024,P103,Fashion,884,646.2,0,0,0,418,903.25,Normal,Monday
26-08-2024,P104,Electronics,479,317.91,0,0,0,314,480.7,Normal,Monday
26-08-2024,P105,Electronics,947,750.16,0,1,947,157,935.26,Normal,Monday
26-08-2024,P106,Fashion,787.1,594.59,15,1,787.1,197,809.21,Normal,Monday
26-08-2024,P107,Home,674.9,484,15,1,674.9,62,674.75,Normal,Monday
26-08-2024,P108,Fashion,1458,938.93,0,1,1458,324,1524.75,Normal,Monday
26-08-2024,P109,Fashion,827,500.01,0,1,827,253,821.28,Normal,Monday
26-08-2024,P110,Electronics,640.3,484,5,3,1920.9,430,626.1,Sale,Monday
26-08-2024,P111,Home,528,349.03,0,0,0,253,506.75,Normal,Monday
26-08-2024,P112,Electronics,888,617.2,0,4,3552,168,882.5,Normal,Monday
26-08-2024,P113,Home,1271,800.32,0,0,0,283,1270.69,Normal,Monday
26-08-2024,P114,Home,461,317.81,0,2,922,161,481.49,Normal,Monday
26-08-2024,P115,Electronics,363,235.01,0,4,1452,153,363.26,Normal,Monday
26-08-2024,P116,Fashion,818.1,619.41,10,2,1636.2,33,792.94,Normal,Monday
26-08-2024,P117,Electronics,781,580.82,0,1,781,202,776.58,Normal,Monday
26-08-2024,P118,Electronics,387,329.42,10,4,1548,100,385.31,Festival,Monday
26-08-2024,P119,Sports,1187.5,900.43,5,1,1187.5,173,1195.59,Holiday,Monday
27-08-2024,P100,Electronics,785.7,527.06,10,2,1571.4,443,787.81,Normal,Tuesday
27-08-2024,P101,Electronics,1281,835.66,0,0,0,478,1288.02,Festival,Tuesday
27-08-2024,P102,Electronics,414.2,265.05,5,2,828.4,135,419.98,Normal,Tuesday
27-08-2024,P103,Electronics,584.25,419.4,5,1,584.25,184,608.84,Normal,Tuesday
27-08-2024,P104,Sports,649,509.83,0,5,3245,438,645.74,Holiday,Tuesday
27-08-2024,P105,Sports,364.8,257.8,5,2,729.6,359,382.61,Normal,Tuesday
27-08-2024,P106,Home,543,385.32,0,0,0,193,545.62,Normal,Tuesday
27-08-2024,P107,Fashion,1230,786.2,0,1,1230,470,1291.06,Normal,Tuesday
27-08-2024,P108,Fashion,1403,902.71,0,3,4209,377,1407.33,Normal,Tuesday
27-08-2024,P109,Electronics,518,380.73,0,0,0,370,502.13,Festival,Tuesday
27-08-2024,P110,Fashion,1232.1,997.1,10,3,3696.3,92,1185.63,Festival,Tuesday
27-08-2024,P111,Home,1008.95,719.77,15,1,1008.95,95,1031.3,Normal,Tuesday
27-08-2024,P112,Fashion,1026.95,783.59,5,2,2053.9,164,1055.34,Normal,Tuesday
27-08-2024,P113,Home,1017,709.16,0,0,0,495,1028.78,Normal,Tuesday
27-08-2024,P114,Home,616,449,0,1,616,187,632.54,Normal,Tuesday
27-08-2024,P115,Fashion,594,388.99,0,4,2376,490,616.63,Festival,Tuesday
27-08-2024,P116,Electronics,446,346.35,0,2,892,431,444.82,Normal,Tuesday
27-08-2024,P117,Sports,1263.5,958.81,5,2,2527,173,1224.15,Festival,Tuesday
27-08-2024,P118,Fashion,793,485.22,0,0,0,472,758.35,Festival,Tuesday
27-08-2024,P119,Electronics,966,643.96,0,3,2898,398,977.74,Holiday,Tuesday
28-08-2024,P100,Home,710.1,534.22,10,0,0,36,709.74,Normal,Wednesday
28-08-2024,P101,Sports,1301.5,835.25,5,0,0,341,1259.32,Normal,Wednesday
28-08-2024,P102,Home,1330,1017.32,5,0,0,386,1352.49,Normal,Wednesday
28-08-2024,P103,Fashion,984.3,825.86,15,2,1968.6,115,965.43,Holiday,Wednesday
28-08-2024,P104,Electronics,1205.55,893.87,5,1,1205.55,153,1228.96,Normal,Wednesday
28-08-2024,P105,Home,281.2,178.89,5,4,1124.8,403,295.18,Normal,Wednesday
28-08-2024,P106,Home,879,656.47,0,1,879,100,848.04,Holiday,Wednesday
28-08-2024,P107,Sports,1178,910.99,5,3,3534,193,1195.48,Festival,Wednesday
28-08-2024,P108,Electronics,992.8,924.27,15,4,3971.2,132,970.94,Festival,Wednesday
28-08-2024,P109,Sports,1343.7,1034.07,10,0,0,241,1363.9,Normal,Wednesday
28-08-2024,P110,Fashion,303,222.54,0,6,1818,168,311.98,Normal,Wednesday
28-08-2024,P111,Electronics,385.2,286.58,10,4,1540.8,187,386.98,Festival,Wednesday
28-08-2024,P112,Fashion,1302.3,948.95,10,2,2604.6,51,1338.84,Sale,Wednesday
28-08-2024,P113,Electronics,849.6,639.96,10,1,849.6,271,856.37,Normal,Wednesday
28-08-2024,P114,Sports,1118.7,774.1,10,0,0,71,1139.17,Normal,Wednesday
28-08-2024,P115,Home,753.1,554.88,15,0,0,338,736.16,Holiday,Wednesday
28-08-2024,P116,Home,339.15,222.72,5,3,1017.45,261,341.76,Sale,Wednesday
28-08-2024,P117,Home,612,410.56,0,2,1224,348,628.16,Sale,Wednesday
28-08-2024,P118,Sports,331,259.43,0,4,1324,394,339.38,Normal,Wednesday
28-08-2024,P119,Fashion,1127.95,972.86,15,3,3383.85,130,1129.85,Sale,Wednesday
29-08-2024,P100,Electronics,866,680.67,0,0,0,160,823.05,Festival,Thursday
29-08-2024,P101,Electronics,1048.9,896.5,15,7,7342.3,44,1038.65,Festival,Thursday
29-08-2024,P102,Fashion,1184,881.62,0,0,0,88,1229.97,Normal,Thursday
29-08-2024,P103,Sports,1214,829.46,0,0,0,80,1170.87,Normal,Thursday
29-08-2024,P104,Home,1431,984.55,0,1,1431,110,1449.01,Sale,Thursday
29-08-2024,P105,Fashion,582,371.61,0,0,0,41,600.38,Normal,Thursday
29-08-2024,P106,Fashion,738,585.21,0,1,738,424,726.17,Normal,Thursday
29-08-2024,P107,Sports,242.25,217.74,15,4,969,208,240.08,Normal,Thursday
29-08-2024,P108,Sports,1251,1065.02,10,0,0,119,1313.36,Normal,Thursday
29-08-2024,P109,Sports,524.4,431.4,5,2,1048.8,297,530.74,Normal,Thursday
29-08-2024,P110,Fashion,295,186.5,0,1,295,38,284.88,Normal,Thursday
29-08-2024,P111,Electronics,894,693.66,0,3,2682,334,935.61,Sale,Thursday
29-08-2024,P112,Home,963.9,832.9,15,2,1927.8,53,924.78,Holiday,Thursday
29-08-2024,P113,Electronics,469.8,366.24,10,2,939.6,222,471.16,Normal,Thursday
29-08-2024,P114,Sports,785.7,651.24,10,0,0,119,753.54,Festival,Thursday
29-08-2024,P115,Electronics,583.3,467.71,5,4,2333.2,360,567.52,Normal,Thursday
29-08-2024,P116,Home,668.7,462.53,10,1,668.7,463,674.96,Festival,Thursday
29-08-2024,P117,Sports,924.3,675.11,10,2,1848.6,243,901.78,Normal,Thursday
29-08-2024,P118,Electronics,1307.2,995.76,5,0,0,369,1306.39,Normal,Thursday
29-08-2024,P119,Sports,1435,870.3,0,2,2870,466,1436.95,Normal,Thursday
30-08-2024,P100,Fashion,1097.1,830.36,10,0,0,273,1069.69,Normal,Friday
30-08-2024,P101,Home,212,138.59,0,4,848,346,204.86,Festival,Friday
30-08-2024,P102,Electronics,487,386.97,0,0,0,377,491.12,Normal,Friday
30-08-2024,P103,Sports,559.8,388.2,10,2,1119.6,32,548.13,Normal,Friday
30-08-2024,P104,Home,206,162.06,0,5,1030,141,212.92,Normal,Friday
30-08-2024,P105,Home,417,322.23,0,1,417,487,405.98,Holiday,Friday
30-08-2024,P106,Home,942,648.06,0,0,0,335,899.13,Festival,Friday
30-08-2024,P107,Electronics,876.85,724.87,5,0,0,157,839.17,Sale,Friday
30-08-2024,P108,Electronics,405,259.24,0,0,0,193,394.29,Normal,Friday
30-08-2024,P109,Electronics,1473,917.64,0,4,5892,41,1444.38,Normal,Friday
30-08-2024,P110,Sports,1254.6,1045.09,15,1,1254.6,336,1315.33,Festival,Friday
30-08-2024,P111,Electronics,1226,920.33,0,0,0,322,1196.36,Normal,Friday
30-08-2024,P112,Electronics,640.8,494.85,10,2,1281.6,176,640.29,Festival,Friday
30-08-2024,P113,Fashion,430.1,337.66,15,1,430.1,442,437.59,Normal,Friday
30-08-2024,P114,Electronics,276,175.06,0,7,1932,224,277.61,Sale,Friday
30-08-2024,P115,Sports,1401.25,998.46,5,2,2802.5,304,1450.03,Normal,Friday
30-08-2024,P116,Sports,1230,913.53,0,2,2460,183,1227.74,Normal,Friday
30-08-2024,P117,Fashion,1223,905.33,0,3,3669,274,1166.45,Normal,Friday
30-08-2024,P118,Electronics,1191,799.03,0,1,1191,393,1187.47,Holiday,Friday
30-08-2024,P119,Fashion,802,594.41,0,3,2406,42,824.29,Normal,Friday
31-08-2024,P100,Electronics,1252.1,965.26,5,5,6260.5,246,1194.14,Normal,Saturday
31-08-2024,P101,Sports,486.9,392.84,10,1,486.9,412,505.73,Normal,Saturday
31-08-2024,P102,Sports,260.3,181.54,5,2,520.6,39,264.23,Sale,Saturday
31-08-2024,P103,Fashion,1370,1029.06,0,1,1370,413,1346.96,Normal,Saturday
31-08-2024,P104,Sports,1241,779.8,0,2,2482,132,1266.72,Normal,Saturday
31-08-2024,P105,Sports,717,485.57,0,0,0,90,714.46,Normal,Saturday
31-08-2024,P106,Electronics,522,352.76,0,3,1566,426,500.6,Normal,Saturday
31-08-2024,P107,Home,1262,816.53,0,1,1262,236,1247.51,Normal,Saturday
31-08-2024,P108,Home,833.15,588.95,5,0,0,416,858.31,Sale,Saturday
31-08-2024,P109,Electronics,525,403.83,0,2,1050,435,510.78,Normal,Saturday
31-08-2024,P110,Electronics,1432,942.81,0,1,1432,180,1463.03,Holiday,Saturday
31-08-2024,P111,Sports,1168.5,813.19,5,2,2337,55,1176.98,Normal,Saturday
31-08-2024,P112,Home,1299.6,872.95,10,1,1299.6,498,1313.94,Normal,Saturday
31-08-2024,P113,Electronics,217,145.65,0,9,1953,182,210.55,Sale,Saturday
31-08-2024,P114,Sports,1451,922.66,0,1,1451,60,1486.53,Normal,Saturday
31-08-2024,P115,Sports,416,265.51,0,2,832,468,424.66,Normal,Saturday
31-08-2024,P116,Home,925.3,739.76,5,2,1850.6,245,949.56,Festival,Saturday
31-08-2024,P117,Sports,1147,845.03,0,2,2294,46,1196.27,Normal,Saturday
31-08-2024,P118,Fashion,1131,705.97,0,0,0,469,1130.14,Sale,Saturday
31-08-2024,P119,Fashion,506.35,407.35,5,4,2025.4,279,491.44,Normal,Saturday
01-09-2024,P100,Home,227,162.8,0,3,681,267,228.63,Normal,Sunday
01-09-2024,P101,Sports,516,353.85,0,3,1548,132,539.03,Normal,Sunday
01-09-2024,P102,Home,780,545.03,0,1,780,205,749.27,Normal,Sunday
01-09-2024,P103,Fashion,1187,904.61,0,2,2374,166,1166.84,Normal,Sunday
01-09-2024,P104,Electronics,374.3,279.3,5,3,1122.9,119,375.49,Sale,Sunday
01-09-2024,P105,Sports,1113,835.25,0,0,0,351,1098.19,Normal,Sunday
01-09-2024,P106,Home,266.9,241.38,15,4,1067.6,159,255.16,Holiday,Sunday
01-09-2024,P107,Electronics,534.6,381.93,10,4,2138.4,313,534.93,Sale,Sunday
01-09-2024,P108,Fashion,471.2,370.17,5,0,0,284,489.01,Normal,Sunday
01-09-2024,P109,Fashion,1003,772.17,0,0,0,438,964.75,Normal,Sunday
01-09-2024,P110,Sports,1435,1051.91,0,0,0,265,1402.99,Normal,Sunday
01-09-2024,P111,Fashion,1203.3,866.43,10,2,2406.6,357,1189.24,Normal,Sunday
01-09-2024,P112,Fashion,1251,1089.89,10,0,0,194,1276.68,Normal,Sunday
01-09-2024,P113,Fashion,1251,868.7,10,0,0,354,1205.14,Holiday,Sunday
01-09-2024,P114,Electronics,1213.15,948.84,5,1,1213.15,41,1250.95,Festival,Sunday
01-09-2024,P115,Electronics,913.5,688.58,10,0,0,376,878.5,Sale,Sunday
01-09-2024,P116,Home,1152.9,798.91,10,7,8070.3,284,1173.61,Holiday,Sunday
01-09-2024,P117,Electronics,973,672.78,0,1,973,336,997.03,Sale,Sunday
01-09-2024,P118,Sports,1249.25,851.15,5,3,3747.75,155,1215.97,Normal,Sunday
01-09-2024,P119,Electronics,1171,849.34,0,2,2342,364,1186.23,Normal,Sunday
02-09-2024,P100,Electronics,1057.5,790.88,10,1,1057.5,113,1036.57,Normal,Monday
02-09-2024,P101,Sports,1162.8,830.81,15,0,0,401,1117.75,Normal,Monday
02-09-2024,P102,Home,565.25,448.65,15,1,565.25,296,591.02,Normal,Monday
02-09-2024,P103,Fashion,280,207.42,0,2,560,396,292.69,Holiday,Monday
02-09-2024,P104,Home,773,597.57,0,0,0,377,777.34,Holiday,Monday
02-09-2024,P105,Sports,329,212.84,0,4,1316,479,329.55,Sale,Monday
02-09-2024,P106,Electronics,731.7,507.05,10,0,0,116,724.06,Sale,Monday
02-09-2024,P107,Electronics,1313.1,1044.08,10,3,3939.3,486,1339.48,Normal,Monday
02-09-2024,P108,Home,1188.9,847.37,10,0,0,221,1223.21,Normal,Monday
02-09-2024,P109,Home,1159,737.46,0,0,0,370,1211.13,Normal,Monday
02-09-2024,P110,Electronics,919.7,727.58,15,0,0,324,890.95,Normal,Monday
02-09-2024,P111,Fashion,374.85,288.78,15,4,1499.4,190,389.54,Normal,Monday
02-09-2024,P112,Sports,425,386.71,15,0,0,372,435.67,Normal,Monday
02-09-2024,P113,Fashion,952,667.9,0,0,0,463,970.65,Holiday,Monday
02-09-2024,P114,Electronics,369,285.95,0,4,1476,75,364.01,Normal,Monday
02-09-2024,P115,Home,198.9,143.97,10,4,795.6,75,202.15,Normal,Monday
02-09-2024,P116,Sports,672.35,577.08,15,0,0,67,678.63,Normal,Monday
02-09-2024,P117,Fashion,917.7,608.9,5,1,917.7,485,884.91,Normal,Monday
02-09-2024,P118,Electronics,903,599.67,0,4,3612,302,935.37,Normal,Monday
02-09-2024,P119,Sports,754.2,636.03,10,1,754.2,298,784.43,Festival,Monday
03-09-2024,P100,Home,328.95,287.35,15,4,1315.8,425,318.9,Normal,Tuesday
03-09-2024,P101,Home,332.5,263.99,5,4,1330,359,328.8,Normal,Tuesday
03-09-2024,P102,Home,1121,817.17,5,1,1121,37,1167.28,Festival,Tuesday
03-09-2024,P103,Electronics,755.65,549.59,15,3,2266.95,376,722.06,Normal,Tuesday
03-09-2024,P104,Home,493,324.11,0,4,1972,198,517.33,Normal,Tuesday
03-09-2024,P105,Fashion,927,721.78,0,3,2781,130,936.28,Festival,Tuesday
03-09-2024,P106,Sports,687,437.73,0,3,2061,289,694.64,Normal,Tuesday
03-09-2024,P107,Fashion,1074.6,765.07,10,1,1074.6,311,1055.94,Holiday,Tuesday
03-09-2024,P108,Fashion,886,604.71,0,0,0,325,910.34,Holiday,Tuesday
03-09-2024,P109,Home,528,359.29,0,4,2112,497,508.78,Normal,Tuesday
03-09-2024,P110,Electronics,893,689.44,0,0,0,25,898.83,Holiday,Tuesday
03-09-2024,P111,Electronics,859,574.84,0,1,859,102,826.02,Normal,Tuesday
03-09-2024,P112,Fashion,202.5,163.51,10,3,607.5,476,209.01,Festival,Tuesday
03-09-2024,P113,Home,692,505.34,0,0,0,182,688.39,Sale,Tuesday
03-09-2024,P114,Sports,455,278.41,0,0,0,284,446.42,Normal,Tuesday
03-09-2024,P115,Fashion,475,362.61,5,4,1900,355,474.38,Normal,Tuesday
03-09-2024,P116,Fashion,450,338.76,10,2,900,29,466.66,Normal,Tuesday
03-09-2024,P117,Sports,1182,870.48,0,3,3546,246,1237.45,Normal,Tuesday
03-09-2024,P118,Home,594,378.38,0,4,2376,222,572.38,Holiday,Tuesday
03-09-2024,P119,Sports,703,505.02,5,3,2109,481,727.64,Normal,Tuesday
04-09-2024,P100,Sports,1178.1,964.11,10,0,0,345,1233.76,Normal,Wednesday
04-09-2024,P101,Home,1195,926.38,0,0,0,433,1174.39,Normal,Wednesday
04-09-2024,P102,Sports,778.05,538.58,5,0,0,278,808.35,Normal,Wednesday
04-09-2024,P103,Sports,834.1,599.68,5,0,0,202,823.58,Holiday,Wednesday
04-09-2024,P104,Sports,934,610.76,0,0,0,104,932.83,Normal,Wednesday
04-09-2024,P105,Fashion,807,525.43,0,0,0,325,807.77,Normal,Wednesday
04-09-2024,P106,Home,406,318.65,0,2,812,140,403.07,Sale,Wednesday
04-09-2024,P107,Sports,443.65,291.51,5,0,0,218,456.09,Normal,Wednesday
04-09-2024,P108,Home,1094,837.9,0,0,0,400,1088.61,Sale,Wednesday
04-09-2024,P109,Home,244.8,170.98,10,4,979.2,440,235.19,Festival,Wednesday
04-09-2024,P110,Electronics,1087,858.57,0,1,1087,355,1102.07,Normal,Wednesday
04-09-2024,P111,Sports,1326,799.84,0,3,3978,128,1307.1,Normal,Wednesday
04-09-2024,P112,Home,1067,775.69,0,2,2134,66,1020.68,Festival,Wednesday
04-09-2024,P113,Fashion,861.9,702.4,15,1,861.9,324,889.74,Holiday,Wednesday
